season,title,rating,votes,double,episode,votes_norm,month,writer_B_J__Novak,writer_Mindy_Kaling,writer_Gene_Stupnitsky,writer_Justin_Spitzer,writer_Brent_Forrester,writer_Jennifer_Celotta,writer_Michael_Schur,writer_Warren_Lieberstein,writer_Halsted_Sullivan,writer_Aaron_Shure,writer_Daniel_Chun,writer_Robert_Padnick,writer_Owen_Ellickson,writer_Carrie_Kemper,writer_Allison_Silverman,writer_Steve_Hely,writer_Lester_Lewis,writer_Steve_Carell,writer_Dan_Greaney,writer_Jonathan_Green,writer_Gabe_Miller,writer_Anthony_Q__Farrell,writer_Graham_Wagner,writer_Dan_Sterling,writer_Amelie_Gillette,writer_Nicki_Schwartz_Wright,writer_Jon_Vitti,writer_Paul_Lieberstein,writer_Ryan_Koh,writer_Tim_McAuliffe,writer_Greg_Daniels,writer_Ricky_Gervais,writer_Stephen_Merchant,writer_Lee_Eisenberg,writer_Caroline_Williams,writer_Jason_Kessler,writer_Peter_Ocko,writer_Charlie_Grandy,writer_Larry_Willmore,writer_Jonathan_Huges,director_Randall_Einhorn,director_Greg_Daniels,director_Paul_Feig,director_Ken_Kwapis,director_Jeffrey_Blitz,director_Ken_Whittingham,director_David_Rogers,director_Matt_Sohn,director_Charles_McDougall,director_Paul_Lieberstein,director_B_J__Novak,director_Brent_Forrester,director_Tucker_Gates,director_Troy_Miller,director_Harold_Ramis,director_Rainn_Wilson,director_John_Krasinski,director_Steve_Carell,director_Jennifer_Celotta,director_Mindy_Kaling,director_Ed_Helms,director_Julian_Farino,director_Lee_Eisenberg,director_Gene_Stupnitsky,director_Victor_Nelli_Jr_,director_Joss_Whedon,director_Claire_Scanlon,director_Dean_Holland,director_Rodman_Flender,director_Dennie_Gordon,director_Jason_Reitman,director_Bryan_Gordon,director_Charlie_Grandy,director_Miguel_Arteta,director_Jesse_Peretz,director_Daniel_Chun,director_Eric_Appel,director_Marc_Webb,director_Roger_Nygard,director_Lee_Kirk,director_Amy_Heckerling,director_John_Scott,director_Seth_Gordon,director_Stephen_Merchant,director_Bryan_Cranston,director_Reginald_Hudlin,director_Craig_Zisk,director_Brian_Baumgartner,director_J_J__Abrams,director_Alex_Hardcastle,director_Kelly_Cantley_Kashima,director_Michael_Spiller,director_Danny_Leiner,director_Asaad_Kelada,director_Jon_Favreau,words,Michael_words,Michael_words_total,Dwight_words,Dwight_words_total,Jim_words,Jim_words_total,Pam_words,Pam_words_total,Andy_words,Andy_words_total,Angela_words,Angela_words_total,Kevin_words,Kevin_words_total,Erin_words,Erin_words_total,Oscar_words,Oscar_words_total,Ryan_words,Ryan_words_total,Darryl_words,Darryl_words_total,Phyllis_words,Phyllis_words_total,Kelly_words,Kelly_words_total,Toby_words,Toby_words_total,Jan_words,Jan_words_total,Stanley_words,Stanley_words_total,Meredith_words,Meredith_words_total,Holly_words,Holly_words_total,Nellie_words,Nellie_words_total,Gabe_words,Gabe_words_total,Robert_words,Robert_words_total,Creed_words,Creed_words_total,David_words,David_words_total,Karen_words,Karen_words_total,Clark_words,Clark_words_total,Charles_words,Charles_words_total,Roy_words,Roy_words_total,Pete_words,Pete_words_total,Jo_words,Jo_words_total,Deangelo_words,Deangelo_words_total,Jim_about_Pam,Jim_about_Dwight,Pam_about_Jim,Pam_about_Michael,Michael_about_Jan,Michael_about_Holly,Dwight_Michael_dialog,Jim_Michael_dialog,Michael_Pam_dialog,Andy_Michael_dialog,Angela_Michael_dialog,Kevin_Michael_dialog,Erin_Michael_dialog,Michael_Oscar_dialog,Michael_Ryan_dialog,Darryl_Michael_dialog,Michael_Phyllis_dialog,Kelly_Michael_dialog,Michael_Toby_dialog,Jan_Michael_dialog,Michael_Stanley_dialog,Meredith_Michael_dialog,Holly_Michael_dialog,Gabe_Michael_dialog,Dwight_Jim_dialog,Dwight_Pam_dialog,Andy_Dwight_dialog,Angela_Dwight_dialog,Dwight_Kevin_dialog,Dwight_Erin_dialog,Dwight_Oscar_dialog,Dwight_Ryan_dialog,Darryl_Dwight_dialog,Dwight_Phyllis_dialog,Dwight_Kelly_dialog,Dwight_Toby_dialog,Dwight_Jan_dialog,Dwight_Stanley_dialog,Dwight_Meredith_dialog,Dwight_Nellie_dialog,Dwight_Gabe_dialog,Jim_Pam_dialog,Andy_Jim_dialog,Angela_Jim_dialog,Jim_Kevin_dialog,Erin_Jim_dialog,Jim_Oscar_dialog,Jim_Ryan_dialog,Darryl_Jim_dialog,Jim_Phyllis_dialog,Jim_Kelly_dialog,Jim_Toby_dialog,Jan_Jim_dialog,Jim_Stanley_dialog,Jim_Meredith_dialog,Jim_Nellie_dialog,Gabe_Jim_dialog,Andy_Pam_dialog,Angela_Pam_dialog,Kevin_Pam_dialog,Erin_Pam_dialog,Oscar_Pam_dialog,Pam_Ryan_dialog,Darryl_Pam_dialog,Pam_Phyllis_dialog,Kelly_Pam_dialog,Pam_Toby_dialog,Jan_Pam_dialog,Meredith_Pam_dialog,Nellie_Pam_dialog,Gabe_Pam_dialog,Andy_Angela_dialog,Andy_Kevin_dialog,Andy_Erin_dialog,Andy_Oscar_dialog,Andy_Ryan_dialog,Andy_Darryl_dialog,Andy_Phyllis_dialog,Andy_Kelly_dialog,Andy_Toby_dialog,Andy_Jan_dialog,Andy_Stanley_dialog,Andy_Meredith_dialog,Andy_Nellie_dialog,Andy_Gabe_dialog,Angela_Kevin_dialog,Angela_Erin_dialog,Angela_Oscar_dialog,Angela_Phyllis_dialog,Angela_Kelly_dialog,Angela_Jan_dialog,Angela_Meredith_dialog,Erin_Kevin_dialog,Kevin_Oscar_dialog,Kevin_Ryan_dialog,Darryl_Kevin_dialog,Kevin_Phyllis_dialog,Kelly_Kevin_dialog,Kevin_Toby_dialog,Jan_Kevin_dialog,Holly_Kevin_dialog,Kevin_Nellie_dialog,Gabe_Kevin_dialog,Erin_Oscar_dialog,Erin_Ryan_dialog,Darryl_Erin_dialog,Erin_Phyllis_dialog,Erin_Kelly_dialog,Erin_Stanley_dialog,Erin_Meredith_dialog,Erin_Nellie_dialog,Erin_Gabe_dialog,Oscar_Ryan_dialog,Darryl_Oscar_dialog,Oscar_Phyllis_dialog,Kelly_Oscar_dialog,Oscar_Toby_dialog,Oscar_Stanley_dialog,Kelly_Ryan_dialog,Ryan_Toby_dialog,Ryan_Stanley_dialog,Nellie_Ryan_dialog,Darryl_Kelly_dialog,Darryl_Toby_dialog,Darryl_Nellie_dialog,Darryl_Gabe_dialog,Kelly_Phyllis_dialog,Phyllis_Stanley_dialog,Holly_Phyllis_dialog,Nellie_Phyllis_dialog,Kelly_Toby_dialog,Jan_Kelly_dialog,Kelly_Stanley_dialog,Kelly_Meredith_dialog,Gabe_Kelly_dialog,Meredith_Toby_dialog,Nellie_Toby_dialog,Gabe_Toby_dialog,Holly_Jan_dialog,Holly_Meredith_dialog,dialog_mean_length,number_of_dialog,stamford,scranton,dunder,stupid,sales,news,pregnancy,bitch,promotion,leaving,hate,love,money,paper,meeting,office,date,death,wedding,party,christmas,halloween,dundies,birthday,valentine,what_she_said,laughing,whispering,screaming,singing,applause,accent,crying,smiling,sigh,kiss,one
8,Gettysburg,6.8,3102,0,8,0.004050443825227658,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2995,0.0,0.0,9.58263772954925,287.0,7.412353923205342,222.0,5.676126878130217,170.0,27.579298831385646,826.0,0.333889816360601,10.0,6.477462437395659,194.0,1.7028380634390652,51.0,3.5392320534223707,106.0,6.74457429048414,202.0,2.570951585976628,77.0,2.1035058430717863,63.0,0.667779632721202,20.0,0.0,0.0,0.0,0.0,2.9382303839732886,88.0,0.0667779632721202,2.0,0.0,0.0,0.0,0.0,6.844741235392322,205.0,8.180300500834724,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833333333333333,60.0,0.0,0.0,0.0667779632721202,0.0333889816360601,0.0,0.0,0.0,0.0,0.0,0.0,0.0667779632721202,0.0667779632721202,0.0,0.3005008347245409,0.0,0.1001669449081803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,0,0,2,0,0,0,0,0,1
8,Mrs. California,7.6,3020,0,9,0.0039433721315885,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2964,0.0,0.0,22.469635627530366,666.0,10.728744939271255,318.0,0.0,0.0,17.307692307692307,513.0,0.2361673414304993,7.0,1.7543859649122806,52.0,1.6531713900134952,49.0,3.407557354925776,101.0,0.9784075573549258,29.0,7.793522267206479,231.0,0.8097165991902834,24.0,0.4723346828609986,14.0,0.5060728744939271,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30364372469635625,9.0,16.16059379217274,479.0,0.4723346828609986,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31446540880503143,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,50.0,0.0,0.0,0.0,0.0,0.20242914979757085,0.0,0.0,0.033738191632928474,0.033738191632928474,0.0,0.06747638326585695,0.20242914979757085,0.033738191632928474,0.033738191632928474,0.0,0.20242914979757085,0.033738191632928474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1,1,1,0,0,0,1,0,1
8,Christmas Wishes,7.9,2950,0,10,0.00385196946628678,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898,0.0,0.0,9.04071773636991,262.0,14.285714285714285,414.0,0.0,0.0,27.05314009661836,784.0,0.5175983436853002,15.0,1.8288474810213944,53.0,10.559006211180122,306.0,1.7598343685300206,51.0,1.2767425810904072,37.0,3.2781228433402347,95.0,0.966183574879227,28.0,2.4844720496894412,72.0,3.002070393374741,87.0,0.0,0.0,3.4161490683229814,99.0,3.657694962042788,106.0,0.0,0.0,0.0,0.0,0.0,0.0,9.385783298826775,272.0,0.6901311249137336,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24154589371980675,0.7246376811594203,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.740740740740741,81.0,0.0,0.0,0.03450655624568668,0.03450655624568668,0.0,0.0,0.0,0.0,0.0,0.03450655624568668,0.03450655624568668,0.10351966873706003,0.06901311249137336,0.0,0.03450655624568668,0.1725327812284334,0.0,0.0,0.03450655624568668,0.2070393374741201,0.7936507936507936,0.0,0.0,0.03450655624568668,0.0,0.0,23,0,0,2,0,0,0,0,0,4,1
8,Trivia,7.9,2916,0,11,0.0038075738859973726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,0.0,0.0,14.787644787644787,383.0,4.1698841698841695,108.0,0.0,0.0,18.37837837837838,476.0,0.3474903474903475,9.0,3.8223938223938223,99.0,1.1583011583011582,30.0,7.297297297297297,189.0,1.7374517374517375,45.0,2.702702702702702,70.0,1.0424710424710424,27.0,1.776061776061776,46.0,0.0,0.0,0.0,0.0,1.0424710424710424,27.0,0.6949806949806949,18.0,0.0,0.0,0.0,0.0,9.613899613899614,249.0,13.088803088803088,339.0,0.6949806949806949,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9375,48.0,0.0,0.11583011583011585,0.0,0.03861003861003861,0.15444015444015444,0.0,0.0,0.0,0.0,0.07722007722007722,0.0,0.15444015444015444,0.03861003861003861,0.3861003861003861,0.03861003861003861,0.15444015444015444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,7,0,0,0,2,0,1
8,Pool Party,8.0,3162,0,12,0.004128788966914846,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531,0.0,0.0,11.023310944290794,279.0,11.853022520742785,300.0,0.0,0.0,13.472935598577635,341.0,0.6716712761754248,17.0,3.832477281706835,97.0,17.38443303042276,440.0,2.3310944290794158,59.0,2.4496246542868434,62.0,3.634926906361122,92.0,0.8692216515211378,22.0,2.133544053733702,54.0,1.5408929276965626,39.0,0.0,0.0,1.698933227973133,43.0,3.0027657052548395,76.0,0.0,0.0,0.0,0.0,2.6076649545634143,66.0,17.4239431054919,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.33333333333333337,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.984848484848485,66.0,0.0,0.0,0.039510075069142635,0.039510075069142635,0.0,0.0,0.0,0.0,0.0,0.039510075069142635,0.0,0.07902015013828527,0.039510075069142635,0.0,0.0,0.039510075069142635,0.0,0.0,0.0,0.3160806005531411,0.039510075069142635,0.0,0.0,0.07902015013828527,0.0,0.0,12,0,1,0,1,0,0,0,1,0,1
8,Jury Duty,7.4,2860,0,13,0.003734451753755997,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133,0.0,0.0,23.45994254707948,735.0,21.54484519629748,675.0,4.947334822853495,155.0,15.320778806255984,480.0,6.7028407277369935,210.0,2.6172997127353974,82.0,2.6172997127353974,82.0,6.958187041174593,218.0,0.5106926268751995,16.0,1.7874241940631983,56.0,1.8512607724225985,58.0,0.6383657835939993,20.0,1.1490584104691988,36.0,0.0,0.0,1.4682413022661984,46.0,0.7979572294924993,25.0,0.0,0.0,0.0,0.0,1.5320778806255986,48.0,0.0,0.0,0.8617938078518992,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925925925925926,0.14814814814814814,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,13,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.656862745098039,102.0,0.0,0.0,0.031918289179699966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12767315671879986,0.0,0.031918289179699966,0.0,0.06383657835939993,0.031918289179699966,0.0,0.09575486753909992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,0,2,0,3,0,1
8,Special Project,7.6,2784,0,14,0.003635214574285558,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3224,0.0,0.0,32.1029776674938,1035.0,8.064516129032258,260.0,7.1650124069478895,231.0,13.399503722084367,432.0,3.504962779156328,113.0,2.357320099255583,76.0,5.521091811414392,178.0,0.8374689826302729,27.0,5.3349875930521105,172.0,6.141439205955335,198.0,0.4962779156327544,16.0,2.419354838709677,78.0,0.4652605459057072,15.0,0.0,0.0,2.853598014888337,92.0,0.5583126550868487,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0620347394540943,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7857142857142856,84.0,0.0,0.0,0.03101736972704715,0.03101736972704715,0.03101736972704715,0.03101736972704715,0.0,0.0,0.03101736972704715,0.0,0.03101736972704715,0.1240694789081886,0.0,0.0,0.0,0.1240694789081886,0.0,0.0,0.0,0.03101736972704715,0.0,0.0,0.0,0.0,0.03101736972704715,0.0,6,0,0,0,0,0,0,0,1,1,1
8,Tallahassee,7.8,2936,0,15,0.003833688933226436,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2968,0.0,0.0,32.850404312668466,975.0,10.006738544474393,297.0,2.8638814016172507,85.0,8.423180592991914,250.0,0.0,0.0,0.7749326145552561,23.0,5.6266846361186,167.0,0.3032345013477089,9.0,2.358490566037736,70.0,2.628032345013477,78.0,0.0,0.0,1.179245283018868,35.0,0.0,0.0,0.0,0.0,3.571428571428572,106.0,0.7749326145552561,23.0,0.0,0.0,17.857142857142858,530.0,0.0,0.0,0.0,0.0,0.5053908355795148,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367003367003367,1.0101010101010102,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,23,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,60.0,0.0,0.0,0.16846361185983827,0.0673854447439353,0.03369272237196765,0.03369272237196765,0.0,0.0,0.0,0.0,0.03369272237196765,0.16846361185983827,0.03369272237196765,0.03369272237196765,0.0673854447439353,0.0,0.0,0.03369272237196765,0.0,0.0,0.03369272237196765,0.0,0.0,0.0,0.0,0.0,5,2,3,1,2,0,2,0,1,0,1
8,After Hours,8.1,3045,0,16,0.003976015940624828,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2966,0.0,0.0,25.15171948752529,746.0,12.778152393796361,379.0,5.394470667565745,160.0,7.2488199595414695,215.0,1.517194875252866,45.0,0.8766014834794336,26.0,4.484153742414025,133.0,3.000674308833445,89.0,5.293324342548886,157.0,3.337828725556305,99.0,1.0114632501685772,30.0,4.686446392447741,139.0,0.0,0.0,0.0,0.0,1.5846257585974377,47.0,0.0,0.0,0.0,0.0,7.518543492919758,223.0,1.517194875252866,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8469656992084436,1.25,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5842696629213484,89.0,0.0,0.0,0.0,0.06743088334457181,0.0,0.033715441672285906,0.0,0.0,0.0,0.033715441672285906,0.0,0.06743088334457181,0.0,0.06743088334457181,0.0,0.0,0.0,0.033715441672285906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,0,0,1,2,0,0,0,2,1
8,Test the Store,7.8,2899,0,17,0.0037853760958526687,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112,0.0,0.0,23.7146529562982,738.0,11.889460154241645,370.0,2.2814910025706943,71.0,12.532133676092545,390.0,1.4138817480719794,44.0,2.859897172236504,89.0,4.9807197943444725,155.0,1.5424164524421593,48.0,8.033419023136247,250.0,1.0282776349614395,32.0,0.5784061696658098,18.0,3.5025706940874035,109.0,8.772493573264782,273.0,0.0,0.0,0.09640102827763496,3.0,0.6426735218508998,20.0,0.0,0.0,8.836760925449871,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.927536231884058,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06426735218508997,0.09640102827763496,0.0,0.06426735218508997,0.0,0.09640102827763496,0.0,0.03213367609254498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,0,2,1,1,0,1,0,1
